Global Inputs.AEO Low[CF],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Inputs.AEO Low[Elec],2.197247414000000000000,2.197247414000000000000,2.108560472000000000000,2.074378899000000000000,2.056027901000000000000,2.076707569000000000000,2.047530446000000000000,2.018172017000000000000,2.012372584000000000000,2.003132044000000000000,1.989179233000000000000,1.981965748000000000000,1.972390567000000000000,1.968648182000000000000,1.966003406000000000000,1.957807566000000000000,1.951482076000000000000,1.946256891000000000000,1.936037029000000000000,1.922052540000000000000,1.910018607000000000000,1.903371956000000000000,1.899735052000000000000,1.898244501000000000000,1.896280802000000000000,1.892722756000000000000,1.887423768000000000000,1.881975826000000000000,1.870403246000000000000,1.867725107000000000000,1.871187445000000000000,1.878820158000000000000,1.883462333000000000000,1.885093750000000000000,1.887388046000000000000,1.892376657000000000000
Global Inputs.AEO Low[CNG],2.0957097345132743,2.0957097345132743,2.3475168141592920,1.8677973451327434,1.8359000000000000,1.8374044247787611,1.8920557522123894,1.9015849557522124,1.9440814159292035,1.9585398230088496,1.9668911504424779,1.9569221238938053,1.9780699115044248,1.9956345132743363,2.0145495575221239,2.0285115044247788,2.0520946902654867,2.0502345132743363,2.0618601769911504,2.0770300884955752,2.0915637168141593,2.1035185840707965,2.1141946902654867,2.1279292035398230,2.1468247787610619,2.1490442477876106,2.1636840707964602,2.1742486725663717,2.1780132743362832,2.1900601769911504,2.2064000000000000,2.2221017699115044,2.2443716814159292,2.2559920353982301,2.2613424778761062,2.2645823008849558
Global Inputs.AEO Low[PNG],0.6231546129600000000000,0.6231546129600000000000,0.7076348498700000000000,0.6909748953300000000000,0.7183243962900000000000,0.7577480455200000000000,0.7658095051800000000000,0.7724343400200000000000,0.7938299912400000000000,0.8011083878100000000000,0.8110736904600000000000,0.8182667001600000000000,0.8187816163500000000000,0.8234724571200000000000,0.8317427500800000000000,0.8330849674200000000000,0.8363504282400000000000,0.8405230164300000000000,0.8449513945200000000000,0.8488515108600000000000,0.8498958009300000000000,0.8592782238900000000000,0.8637463915200000000000,0.8701574502600000000000,0.8713566971100000000000,0.8771061620700000000000,0.8834187355200000000000,0.8895307548600000000000,0.8934799284900000000000,0.9028623514500000000000,0.9107532845100000000000,0.9164486258100000000000,0.9241160207400000000000,0.9323263822500000000000,0.9377650686600000000000,0.9459069723900000000000
Global Inputs.AEO Low[BCFuel],2.302418,2.302418,2.504301,1.915301,1.962951,2.033911,2.107982,2.119484,2.198289,2.194311,2.181371,2.163607,2.178881,2.194973,2.185067,2.189138,2.202788,2.193644,2.203917,2.21337,2.222568,2.23445,2.244617,2.256663,2.275809,2.280293,2.294614,2.301526,2.30808,2.322417,2.339813,2.357601,2.367374,2.382626,2.39016,2.410606
Global Inputs.AEO Low[TCFUEL],2.302418,2.302418,2.504301,1.915301,1.962951,2.033911,2.107982,2.119484,2.198289,2.194311,2.181371,2.163607,2.178881,2.194973,2.185067,2.189138,2.202788,2.193644,2.203917,2.21337,2.222568,2.23445,2.244617,2.256663,2.275809,2.280293,2.294614,2.301526,2.30808,2.322417,2.339813,2.357601,2.367374,2.382626,2.39016,2.410606
Global Inputs.AEO Low[HTL],1.055896822999999999998924,1.055896822999999999998924,1.33358320959999997848,0.615744981199999999995696,0.696373561699999999998924,0.759702590799999999999462,0.838818100100000000000538,0.846462434499999999994620,0.854822712399999999999462,0.861201832200000000001614,0.870594128600000000003766,0.865709115499999999998924,0.892027914100000000004304,0.904622305800000000001614,0.916034765300000000002152,0.931440314599999999998924,0.961352280699999999996234,0.972602909799999999994620,0.992344066600000000002690,1.010046122700000000003228,1.027495776099999999997848,1.048461636099999999994620,1.065321345599999999996772,1.084443506499999999994620,1.106935053799999999997310,1.123144563399999999999462,1.130339963700000000001614,1.143121929099999999994620,1.154963954700000000001614,1.17417754869999994620,1.19839857770000002152,1.22192940650000005380,1.24329494669999998386,1.26729216769999998924,1.27961995350000000000,1.29871494540000001614
Global Inputs.AEO Low[CHP],1.815301481113333333324452431778900000000000,1.815301481113333333324452431778900000000000,1.868535612859999999991333077914300000000000,1.848650020933333333324494214878000000000000,1.874981267493333333324688249810800000000000,1.919744061453333333324722349630600000000000,1.933858280866666666658172945411000000000000,1.959005303493333333324833974480800000000000,2.007355999039999999991593187875200000000000,2.016683853966666666658196822221500000000000,2.026508712013333333324863788618400000000000,2.038284635706666666658144820215200000000000,2.041426826039999999991468850675200000000000,2.047219390379999999991472639596900000000000,2.053679348119999999991502290565600000000000,2.056307125619999999991497544863100000000000,2.061693864193333333324816303599300000000000,2.064383921159999999991482804065800000000000,2.068035028713333333324832167051900000000000,2.069062389406666666658207956568700000000000,2.068343997366666666658237126063500000000000,2.072001154479999999991610601317400000000000,2.074143225579999999991644286647900000000000,2.078372618986666666658342768016600000000000,2.078833795366666666658360709013500000000000,2.081163192966666666658388041666500000000000,2.084476502539999999991759292182700000000000,2.086620193926666666658469450556300000000000,2.084773705213333333325205491714400000000000,2.087820920626666666658579981479800000000000,2.093855363973333333325270437583200000000000,2.098932776659999999991943764223300000000000,2.105346868553333333325292550546100000000000,2.104558529486666666658705277229100000000000,2.105107594919999999992105340394600000000000,2.108127345319999999992161617176600000000000
Global Inputs.AEO Reference[NoWTE],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Inputs.AEO Reference[CF],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Inputs.AEO Reference[Elec],2.197249099000000000000,2.197249099000000000000,2.107602718000000000000,2.116340117000000000000,2.096864213000000000000,2.131372002000000000000,2.095731556000000000000,2.065267767000000000000,2.048377327000000000000,2.037840685000000000000,2.046467885000000000000,2.032902287000000000000,2.027215075000000000000,2.019256146000000000000,2.013486032000000000000,2.007566964000000000000,2.003876140000000000000,1.991608666000000000000,1.977876927000000000000,1.964025216000000000000,1.952759643000000000000,1.948610836000000000000,1.942444410000000000000,1.941734014000000000000,1.940552492000000000000,1.935345505000000000000,1.928063272000000000000,1.919463369000000000000,1.911666874000000000000,1.905151990000000000000,1.898318978000000000000,1.887471959000000000000,1.882255536000000000000,1.902184368000000000000,1.904855767000000000000,1.895425833000000000000
Global Inputs.AEO Reference[CNG],2.0956592920353982,2.0956592920353982,2.3475805309734513,2.4275946902654867,2.4578185840707965,2.7916061946902655,2.9315796460176991,2.9791433628318584,3.0262522123893805,3.1060699115044248,3.1407362831858407,3.1526371681415929,3.1886238938053097,3.2274345132743363,3.2730566371681416,3.3004504424778761,3.3454088495575221,3.3595283185840708,3.3944185840707965,3.4334168141592920,3.4520194690265487,3.4668734513274336,3.5247115044247788,3.5427814159292035,3.5662097345132743,3.5874628318584071,3.6102672566371681,3.6105858407079646,3.6145212389380531,3.6132106194690265,3.6206292035398230,3.6098938053097345,3.6212424778761062,3.6297495575221239,3.6095336283185841,3.6153539823008850
Global Inputs.AEO Reference[PNG],0.6231536244000000000000,0.6231536244000000000000,0.7083340089300000000000,0.7089517353600000000000,0.7434653306400000000000,0.7781441390100000000000,0.7795638347400000000000,0.7860880836000000000000,0.8057758738500000000000,0.8280682725600000000000,0.8437467105900000000000,0.8482410750600000000000,0.8537541506100000000000,0.8522199054900000000000,0.8625273734700000000000,0.8619725441700000000000,0.8623753823700000000000,0.8649576246600000000000,0.8652816252000000000000,0.8659895577300000000000,0.8662789586700000000000,0.8781850517400000000000,0.8797097819700000000000,0.8871524030700000000000,0.8922385442700000000000,0.8948364799500000000000,0.8992212378300000000000,0.9070402531500000000000,0.9110825985600000000000,0.9182338416000000000000,0.9253294781400000000000,0.9318815302500000000000,0.9386016375600000000000,0.9483896172600000000000,0.9577502919000000000000,0.9676764228600000000000
Global Inputs.AEO Reference[BCFuel],2.302418,2.302418,2.504297,2.467989,2.531891,2.882353,3.053216,3.12757,3.184149,3.251787,3.24548,3.244453,3.264498,3.292029,3.326426,3.339397,3.381517,3.395135,3.412454,3.441888,3.455014,3.462134,3.513765,3.52723,3.547295,3.571349,3.589921,3.604866,3.612952,3.621115,3.630023,3.618009,3.636545,3.656587,3.662659,3.673712
Global Inputs.AEO Reference[TCFUEL],2.302418,2.302418,2.504297,2.467989,2.531891,2.882353,3.053216,3.12757,3.184149,3.251787,3.24548,3.244453,3.264498,3.292029,3.326426,3.339397,3.381517,3.395135,3.412454,3.441888,3.455014,3.462134,3.513765,3.52723,3.547295,3.571349,3.589921,3.604866,3.612952,3.621115,3.630023,3.618009,3.636545,3.656587,3.662659,3.673712
Global Inputs.AEO Reference[HTL],1.055896822999999999998924,1.055896822999999999998924,1.33358320959999997848,1.30087477330000004304,1.41909166530000004842,1.79928660820000004304,1.98464974689999994620,2.07030031530000000000,2.13110730799999998924,2.16209220750000004842,2.21192819659999995696,2.23999205199999999462,2.27686256389999997310,2.31356314850000002152,2.35760135370000001614,2.38315648820000005380,2.42731248850000004304,2.45444624949999996234,2.48839859560000001076,2.52218714760000004842,2.55290998729999997310,2.56693381810000001076,2.63094115760000003766,2.66209684520000002152,2.68457677170000001614,2.71285757560000004304,2.74400419790000003766,2.75952170500000004304,2.77865309259999996234,2.80426178500000004304,2.82612645469999995696,2.83470572550000001614,2.85345230859999997848,2.87960096469999997848,2.90338349679999999462,2.92099640630000003766
Global Inputs.AEO Reference[CHP],1.815301563493333333324452432190800000000000,1.815301563493333333324452432190800000000000,1.868373403526666666658001366674300000000000,1.863264934913333333324537030217900000000000,1.899882231799999999991299884549000000000000,1.958158667266666666657820495598000000000000,1.969754031799999999991277094449000000000000,1.991001253939999999991306823134700000000000,2.021010572039999999991418891510200000000000,2.046311363866666666658174075496000000000000,2.071306361853333333324744901272600000000000,2.075052908259999999991385252196300000000000,2.082516157793333333324712027747300000000000,2.081701725013333333324694554778400000000000,2.093146309366666666658078320483500000000000,2.093418678659999999991378892728300000000000,2.096761945373333333324696588710200000000000,2.096372385553333333324723914416100000000000,2.095479045299999999991421344361500000000000,2.093795510679999999991457643218400000000000,2.091455521046666666658162186006900000000000,2.097210792739999999991546611838700000000000,2.097705189719999999991589144698600000000000,2.101244964133333333324946104734000000000000,2.102447743433333333324969522995500000000000,2.102366772626666666658328129189800000000000,2.103879074993333333325039993528300000000000,2.107109532106666666658447948647200000000000,2.104912548473333333325154212410700000000000,2.103826184719999999991875846083600000000000,2.105588359859999999991951029109300000000000,2.103884755346666666658704349923400000000000,2.105591809066666666658753320137000000000000,2.110522116586666666658769266964600000000000,2.113937190786666666658834268790600000000000,2.110806492806666666658950009915700000000000
Global Inputs.conversion_efficiencies[BCFuel],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[CF],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[CNG],0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[Elec],0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[CHP],0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[HTL],0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[NoWTE],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[PNG],0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.conversion_efficiencies[TCFUEL],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.per tonne tipping fee,52.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Inputs.RIN Scenario,0.64000000000000000000,1.6744500000000000,2.5183476178338863,2.5183476178338863,2.5183476178338863,2.5183476178338863,2.5183476178338863,2.5183476178338863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA CAFO.Annual Solids Collection[Beef, CAFOLarge]",10691.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Beef, CAFOMed]",966.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Beef, CAFOSmall]",601.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Dairy, CAFOLarge]",8188.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Dairy, CAFOMed]",3411.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Dairy, CAFOSmall]",1791.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Swine, CAFOLarge]",12840.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Swine, CAFOMed]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Annual Solids Collection[Swine, CAFOSmall]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOLarge, NoWTE]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOMed, CF]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Swine, CAFOMed, NoWTE]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Swine, CAFOMed, CF]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Swine, CAFOMed, Elec]",62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Swine, CAFOMed, CNG]",71500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOLarge, CNG]",218000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Dairy, CAFOLarge, NoWTE]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOMed, CNG]",71500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOLarge, BCFuel]",5702000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOLarge, TCFUEL]",5702000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, NoWTE]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, CF]",73000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOMed, NoWTE]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOLarge, NoWTE]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, Elec]",95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, CNG]",104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, PNG]",107286.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Beef, CAFOSmall, CF]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOSmall, HTL]",12876.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOMed, TCFUEL]",5562000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOSmall, CHP]",52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOMed, Elec]",62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOMed, PNG]",83349.62133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOMed, BCFuel]",5562000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Dairy, CAFOMed, CHP]",151000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Swine, CAFOLarge, CF]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, BCFuel]",5595000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, TCFUEL]",5595000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, HTL]",54314.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOSmall, CHP]",95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Beef, CAFOMed, BCFuel]",5612000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOLarge, Elec]",79000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOLarge, CNG]",95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOLarge, CF]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOSmall, TCFUEL]",5599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOSmall, HTL]",319683.8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOLarge, PNG]",182241.0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOSmall, Elec]",52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOSmall, CNG]",61500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOLarge, HTL]",77163.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Swine, CAFOLarge, CHP]",148000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Beef, CAFOSmall, Elec]",95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOSmall, CHP]",23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOMed, Elec]",35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOMed, CNG]",44500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOMed, PNG]",75261.1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOMed, BCFuel]",5651000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOMed, TCFUEL]",5651000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Dairy, CAFOMed, HTL]",553242.7976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Beef, CAFOMed, Elec]",112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Beef, CAFOMed, PNG]",126988.7505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Beef, CAFOMed, TCFUEL]",5612000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[NoCapture, Beef, CAFOLarge, PNG]",231507.4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CAFO.Expected Op Cost[HaveCapture, Swine, CAFOLarge, HTL]",265967.6589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
