price_hub,trade_date,delivery_start_date,delivery_end_date,high_price,low_price,wtd_avg_price,change,vol,num_trades,num_companies,year
SP-15 Gen DA LMP Peak,24-Apr-2009,27-Apr-2009,27-Apr-2009,28.45,27,27.56,1.97,"36,800",68,14,2009
SP-15 Gen DA LMP Peak,27-Apr-2009,28-Apr-2009,28-Apr-2009,26,24.5,25.6,-1.96,"25,600",48,17,2009
SP-15 Gen DA LMP Peak,28-Apr-2009,29-Apr-2009,29-Apr-2009,26.5,25.25,26.26,0.66,"14,000",29,13,2009
SP-15 Gen DA LMP Peak,29-Apr-2009,30-Apr-2009,30-Apr-2009,28,26.5,27.55,1.29,"32,000",60,15,2009
SP-15 Gen DA LMP Peak,30-Apr-2009,1-May-2009,2-May-2009,27.5,26.25,27.04,-0.51,"97,600",91,16,2009
SP-15 Gen DA LMP Peak,1-May-2009,4-May-2009,4-May-2009,28,27.1,27.52,0.48,"42,000",83,18,2009
SP-15 Gen DA LMP Peak,4-May-2009,5-May-2009,5-May-2009,30.1,29,29.73,2.21,"49,600",74,20,2009
SP-15 Gen DA LMP Peak,5-May-2009,6-May-2009,6-May-2009,33.25,31.75,32.55,2.82,"87,600",128,22,2009
SP-15 Gen DA LMP Peak,6-May-2009,7-May-2009,7-May-2009,33.5,32.55,32.84,0.29,"62,400",95,20,2009
SP-15 Gen DA LMP Peak,7-May-2009,8-May-2009,9-May-2009,32.5,31,31.65,-1.19,"208,000",198,23,2009
SP-15 Gen DA LMP Peak,8-May-2009,11-May-2009,11-May-2009,40.25,38,39.61,7.96,"50,800",117,19,2009
SP-15 Gen DA LMP Peak,11-May-2009,12-May-2009,12-May-2009,41.5,40,40.89,1.28,"41,600",89,15,2009
SP-15 Gen DA LMP Peak,12-May-2009,13-May-2009,13-May-2009,42,40.5,41.02,0.13,"57,600",108,19,2009
SP-15 Gen DA LMP Peak,13-May-2009,14-May-2009,14-May-2009,40,38.5,39.25,-1.77,"55,200",101,20,2009
SP-15 Gen DA LMP Peak,14-May-2009,15-May-2009,16-May-2009,38,35.5,36.85,-2.4,"116,000",113,22,2009
SP-15 Gen DA LMP Peak,15-May-2009,18-May-2009,18-May-2009,47.25,45,46.11,9.26,"76,800",147,25,2009
SP-15 Gen DA LMP Peak,18-May-2009,19-May-2009,19-May-2009,39.2,38.25,38.56,-7.55,"35,600",77,19,2009
SP-15 Gen DA LMP Peak,19-May-2009,20-May-2009,21-May-2009,36.25,34.5,35.75,-2.81,"60,800",64,16,2009
SP-15 Gen DA LMP Peak,20-May-2009,22-May-2009,23-May-2009,32.75,30.5,31.41,-4.34,"72,800",69,13,2009
SP-15 Gen DA LMP Peak,22-May-2009,26-May-2009,26-May-2009,29.25,27.5,28.52,-2.89,"54,400",71,20,2009
SP-15 Gen DA LMP Peak,26-May-2009,27-May-2009,28-May-2009,28,27.2,27.59,-0.93,"128,000",100,18,2009
SP-15 Gen DA LMP Peak,27-May-2009,29-May-2009,30-May-2009,26.5,25.5,26.09,-1.5,"92,000",75,20,2009
SP-15 Gen DA LMP Peak,29-May-2009,1-Jun-2009,1-Jun-2009,32.5,30,31.62,5.53,"41,200",68,17,2009
SP-15 Gen DA LMP Peak,1-Jun-2009,2-Jun-2009,2-Jun-2009,29.5,28,29.25,-2.37,"40,000",51,16,2009
SP-15 Gen DA LMP Peak,2-Jun-2009,3-Jun-2009,3-Jun-2009,29.5,29,29.35,0.1,"58,000",94,19,2009
SP-15 Gen DA LMP Peak,3-Jun-2009,4-Jun-2009,4-Jun-2009,25.5,25.1,25.47,-3.88,"83,200",103,21,2009
SP-15 Gen DA LMP Peak,4-Jun-2009,5-Jun-2009,6-Jun-2009,24.5,23,24.17,-1.3,"115,200",92,19,2009
SP-15 Gen DA LMP Peak,5-Jun-2009,8-Jun-2009,8-Jun-2009,26.5,25.25,25.59,1.42,"56,400",77,21,2009
SP-15 Gen DA LMP Peak,8-Jun-2009,9-Jun-2009,9-Jun-2009,24.25,22.75,23.77,-1.82,"64,000",98,25,2009
SP-15 Gen DA LMP Peak,9-Jun-2009,10-Jun-2009,10-Jun-2009,22.75,21.5,22.21,-1.56,"95,200",161,23,2009
SP-15 Gen DA LMP Peak,10-Jun-2009,11-Jun-2009,11-Jun-2009,23.5,22.5,23.2,0.99,"79,600",99,20,2009
SP-15 Gen DA LMP Peak,11-Jun-2009,12-Jun-2009,13-Jun-2009,22,20.75,21.5,-1.7,"112,000",116,20,2009
SP-15 Gen DA LMP Peak,12-Jun-2009,15-Jun-2009,15-Jun-2009,25,24.25,24.63,3.13,"47,600",79,20,2009
SP-15 Gen DA LMP Peak,15-Jun-2009,16-Jun-2009,16-Jun-2009,28.25,27.5,27.9,3.27,"71,200",112,25,2009
SP-15 Gen DA LMP Peak,16-Jun-2009,17-Jun-2009,17-Jun-2009,30.1,28.25,29.1,1.2,"104,400",180,26,2009
SP-15 Gen DA LMP Peak,17-Jun-2009,18-Jun-2009,18-Jun-2009,33.25,31.75,32.67,3.57,"136,400",193,26,2009
SP-15 Gen DA LMP Peak,18-Jun-2009,19-Jun-2009,20-Jun-2009,29.25,27,28.63,-4.04,"204,000",136,27,2009
SP-15 Gen DA LMP Peak,19-Jun-2009,22-Jun-2009,22-Jun-2009,30.25,28.75,29.57,0.94,"88,800",115,23,2009
SP-15 Gen DA LMP Peak,22-Jun-2009,23-Jun-2009,23-Jun-2009,32.1,30.5,30.97,1.4,"65,600",117,26,2009
SP-15 Gen DA LMP Peak,23-Jun-2009,24-Jun-2009,24-Jun-2009,31.25,30.55,30.79,-0.18,"63,200",118,22,2009
SP-15 Gen DA LMP Peak,24-Jun-2009,25-Jun-2009,25-Jun-2009,29.5,28.65,29.05,-1.74,"71,600",114,23,2009
SP-15 Gen DA LMP Peak,25-Jun-2009,26-Jun-2009,27-Jun-2009,29.5,28.5,29.2,0.15,"84,800",78,25,2009
SP-15 Gen DA LMP Peak,26-Jun-2009,29-Jun-2009,29-Jun-2009,33.55,32.75,33.17,3.97,"47,600",82,23,2009
SP-15 Gen DA LMP Peak,29-Jun-2009,30-Jun-2009,30-Jun-2009,38.5,33,37.89,4.72,"98,400",165,26,2009
SP-15 Gen DA LMP Peak,30-Jun-2009,1-Jul-2009,2-Jul-2009,36.9,36.1,36.63,-1.26,"131,200",123,23,2009
SP-15 Gen DA LMP Peak,1-Jul-2009,3-Jul-2009,3-Jul-2009,32.4,30.5,31.72,-4.91,"68,000",134,21,2009
SP-15 Gen DA LMP Peak,2-Jul-2009,6-Jul-2009,6-Jul-2009,30.5,29.9,30.23,-1.49,"51,600",99,22,2009
SP-15 Gen DA LMP Peak,6-Jul-2009,7-Jul-2009,7-Jul-2009,29,28.25,28.58,-1.65,"53,600",102,24,2009
SP-15 Gen DA LMP Peak,7-Jul-2009,8-Jul-2009,8-Jul-2009,29.5,29,29.31,0.73,"53,600",103,20,2009
SP-15 Gen DA LMP Peak,8-Jul-2009,9-Jul-2009,9-Jul-2009,28.75,27.5,28.1,-1.21,"92,800",142,24,2009
SP-15 Gen DA LMP Peak,9-Jul-2009,10-Jul-2009,11-Jul-2009,30.5,29.75,30.14,2.04,"145,600",118,29,2009
SP-15 Gen DA LMP Peak,10-Jul-2009,13-Jul-2009,13-Jul-2009,34.2,33.25,33.56,3.42,"98,000",157,25,2009
SP-15 Gen DA LMP Peak,13-Jul-2009,14-Jul-2009,14-Jul-2009,37.75,36,36.4,2.84,"86,800",169,30,2009
SP-15 Gen DA LMP Peak,14-Jul-2009,15-Jul-2009,15-Jul-2009,40.9,39.5,40.48,4.08,"68,400",108,26,2009
SP-15 Gen DA LMP Peak,15-Jul-2009,16-Jul-2009,16-Jul-2009,42,41,41.5,1.02,"98,800",180,27,2009
SP-15 Gen DA LMP Peak,16-Jul-2009,17-Jul-2009,18-Jul-2009,39,37.75,38.33,-3.17,"198,400",156,23,2009
SP-15 Gen DA LMP Peak,17-Jul-2009,20-Jul-2009,20-Jul-2009,42.75,41.45,42.11,3.78,"88,000",139,25,2009
SP-15 Gen DA LMP Peak,20-Jul-2009,21-Jul-2009,21-Jul-2009,44.6,43.75,44.21,2.1,"67,600",112,23,2009
SP-15 Gen DA LMP Peak,21-Jul-2009,22-Jul-2009,22-Jul-2009,44,43.25,43.55,-0.66,"52,400",103,23,2009
SP-15 Gen DA LMP Peak,22-Jul-2009,23-Jul-2009,23-Jul-2009,43.5,43,43.36,-0.19,"47,200",93,23,2009
SP-15 Gen DA LMP Peak,23-Jul-2009,24-Jul-2009,25-Jul-2009,43,42,42.39,-0.97,"113,600",111,19,2009
SP-15 Gen DA LMP Peak,24-Jul-2009,27-Jul-2009,27-Jul-2009,45.5,44.65,45.08,2.69,"68,800",119,23,2009
SP-15 Gen DA LMP Peak,27-Jul-2009,28-Jul-2009,28-Jul-2009,50.25,48,48.73,3.65,"84,400",157,26,2009
SP-15 Gen DA LMP Peak,28-Jul-2009,29-Jul-2009,30-Jul-2009,42,38.5,41.06,-7.67,"259,200",222,29,2009
SP-15 Gen DA LMP Peak,29-Jul-2009,31-Jul-2009,31-Jul-2009,38.75,36.5,36.97,-4.09,"47,200",109,21,2009
SP-15 Gen DA LMP Peak,30-Jul-2009,1-Aug-2009,1-Aug-2009,35.75,34.75,35.37,-1.6,"57,600",96,23,2009
SP-15 Gen DA LMP Peak,31-Jul-2009,3-Aug-2009,3-Aug-2009,39.5,38,38.71,3.34,"54,400",109,22,2009
SP-15 Gen DA LMP Peak,3-Aug-2009,4-Aug-2009,4-Aug-2009,38.75,38,38.31,-0.4,"60,800",123,24,2009
SP-15 Gen DA LMP Peak,4-Aug-2009,5-Aug-2009,5-Aug-2009,37.8,37,37.36,-0.95,"158,400",260,26,2009
SP-15 Gen DA LMP Peak,5-Aug-2009,6-Aug-2009,6-Aug-2009,38,36.5,37.52,0.16,"124,800",201,25,2009
SP-15 Gen DA LMP Peak,6-Aug-2009,7-Aug-2009,8-Aug-2009,36.25,35.25,35.74,-1.78,"220,800",187,27,2009
SP-15 Gen DA LMP Peak,7-Aug-2009,10-Aug-2009,10-Aug-2009,40.65,38.75,40.17,4.43,"102,000",199,24,2009
SP-15 Gen DA LMP Peak,10-Aug-2009,11-Aug-2009,11-Aug-2009,43.25,42,42.71,2.54,"78,800",144,25,2009
SP-15 Gen DA LMP Peak,12-Aug-2009,13-Aug-2009,13-Aug-2009,38.25,37.25,37.7,-2.71,"69,200",145,27,2009
SP-15 Gen DA LMP Peak,13-Aug-2009,14-Aug-2009,15-Aug-2009,36.75,35,35.68,-2.02,"197,600",198,24,2009
SP-15 Gen DA LMP Peak,14-Aug-2009,17-Aug-2009,17-Aug-2009,39.4,38.25,38.77,3.09,"59,200",99,26,2009
SP-15 Gen DA LMP Peak,17-Aug-2009,18-Aug-2009,18-Aug-2009,38,36.5,36.78,-1.99,"74,800",135,25,2009
SP-15 Gen DA LMP Peak,18-Aug-2009,19-Aug-2009,19-Aug-2009,36,35.65,35.8,-0.98,"56,800",113,24,2009
SP-15 Gen DA LMP Peak,19-Aug-2009,20-Aug-2009,20-Aug-2009,35,34,34.55,-1.25,"68,000",118,25,2009
SP-15 Gen DA LMP Peak,20-Aug-2009,21-Aug-2009,22-Aug-2009,31.65,31,31.45,-3.1,"108,000",86,24,2009
SP-15 Gen DA LMP Peak,21-Aug-2009,24-Aug-2009,24-Aug-2009,33.25,32.65,32.81,1.36,"66,000",96,26,2009
SP-15 Gen DA LMP Peak,24-Aug-2009,25-Aug-2009,25-Aug-2009,31.75,30.9,31.04,-1.77,"57,200",110,25,2009
SP-15 Gen DA LMP Peak,25-Aug-2009,26-Aug-2009,26-Aug-2009,33.95,33.25,33.63,2.59,"91,200",136,27,2009
SP-15 Gen DA LMP Peak,26-Aug-2009,27-Aug-2009,27-Aug-2009,38,35.5,36.8,3.17,"162,800",258,30,2009
SP-15 Gen DA LMP Peak,27-Aug-2009,28-Aug-2009,29-Aug-2009,37,35.5,35.84,-0.96,"180,800",154,29,2009
SP-15 Gen DA LMP Peak,28-Aug-2009,31-Aug-2009,31-Aug-2009,34.7,34,34.36,-1.48,"63,200",114,25,2009
SP-15 Gen DA LMP Peak,31-Aug-2009,1-Sep-2009,1-Sep-2009,35,34.5,34.78,0.42,"58,000",114,25,2009
SP-15 Gen DA LMP Peak,1-Sep-2009,2-Sep-2009,3-Sep-2009,34.25,33.55,33.91,-0.87,"89,600",99,23,2009
SP-15 Gen DA LMP Peak,2-Sep-2009,4-Sep-2009,5-Sep-2009,30.5,29.5,30.16,-3.75,"123,200",122,23,2009
SP-15 Gen DA LMP Peak,4-Sep-2009,8-Sep-2009,8-Sep-2009,30,29.5,29.73,-0.43,"22,800",46,17,2009
SP-15 Gen DA LMP Peak,8-Sep-2009,9-Sep-2009,9-Sep-2009,32.25,31,31.78,2.05,"43,200",93,21,2009
SP-15 Gen DA LMP Peak,9-Sep-2009,10-Sep-2009,10-Sep-2009,35,33.75,34.2,2.42,"47,200",102,27,2009
SP-15 Gen DA LMP Peak,10-Sep-2009,11-Sep-2009,12-Sep-2009,34.5,34,34.24,0.04,"89,600",90,27,2009
SP-15 Gen DA LMP Peak,11-Sep-2009,14-Sep-2009,14-Sep-2009,37,34.5,36.44,2.2,"38,800",86,23,2009
SP-15 Gen DA LMP Peak,14-Sep-2009,15-Sep-2009,15-Sep-2009,38,36.5,37.39,0.95,"40,800",82,24,2009
SP-15 Gen DA LMP Peak,15-Sep-2009,16-Sep-2009,16-Sep-2009,42.75,41,42.33,4.94,"56,400",106,27,2009
SP-15 Gen DA LMP Peak,16-Sep-2009,17-Sep-2009,17-Sep-2009,43,42,42.49,0.16,"32,400",63,23,2009
SP-15 Gen DA LMP Peak,17-Sep-2009,18-Sep-2009,19-Sep-2009,42.75,42,42.36,-0.13,"100,000",99,23,2009
SP-15 Gen DA LMP Peak,18-Sep-2009,21-Sep-2009,21-Sep-2009,50,44.15,44.67,2.31,"93,200",134,30,2009
SP-15 Gen DA LMP Peak,21-Sep-2009,22-Sep-2009,22-Sep-2009,52,48.25,48.84,4.17,"68,800",148,31,2009
SP-15 Gen DA LMP Peak,22-Sep-2009,23-Sep-2009,23-Sep-2009,47,45.85,46.3,-2.54,"125,600",230,27,2009
SP-15 Gen DA LMP Peak,23-Sep-2009,24-Sep-2009,24-Sep-2009,43.5,42.75,43.24,-3.06,"66,400",124,26,2009
SP-15 Gen DA LMP Peak,24-Sep-2009,25-Sep-2009,26-Sep-2009,40.75,39.5,40.24,-3,"133,600",145,26,2009
SP-15 Gen DA LMP Peak,25-Sep-2009,28-Sep-2009,28-Sep-2009,41.5,40,40.81,0.57,"125,600",223,28,2009
SP-15 Gen DA LMP Peak,28-Sep-2009,29-Sep-2009,29-Sep-2009,40.75,39,40.38,-0.43,"44,400",90,23,2009
SP-15 Gen DA LMP Peak,29-Sep-2009,30-Sep-2009,30-Sep-2009,37.5,36.75,37.04,-3.34,"58,400",113,22,2009
SP-15 Gen DA LMP Peak,30-Sep-2009,1-Oct-2009,1-Oct-2009,36.75,36.25,36.34,-0.7,"78,400",124,32,2009
SP-15 Gen DA LMP Peak,1-Oct-2009,2-Oct-2009,3-Oct-2009,35.95,34.75,35.51,-0.83,"88,800",84,27,2009
SP-15 Gen DA LMP Peak,2-Oct-2009,5-Oct-2009,5-Oct-2009,35.5,32.25,33.25,-2.26,"72,000",140,23,2009
SP-15 Gen DA LMP Peak,5-Oct-2009,6-Oct-2009,6-Oct-2009,34.25,33,33.81,0.56,"60,000",119,29,2009
SP-15 Gen DA LMP Peak,6-Oct-2009,7-Oct-2009,7-Oct-2009,34.7,33.75,34.4,0.59,"51,200",111,27,2009
SP-15 Gen DA LMP Peak,7-Oct-2009,8-Oct-2009,8-Oct-2009,41.25,39.5,40.81,6.41,"58,000",102,23,2009
SP-15 Gen DA LMP Peak,8-Oct-2009,9-Oct-2009,10-Oct-2009,43.5,41,42.68,1.87,"236,800",202,31,2009
SP-15 Gen DA LMP Peak,9-Oct-2009,12-Oct-2009,12-Oct-2009,42.5,41,42.19,-0.49,"63,600",91,26,2009
SP-15 Gen DA LMP Peak,12-Oct-2009,13-Oct-2009,13-Oct-2009,47.5,46,46.67,4.48,"46,000",80,25,2009
SP-15 Gen DA LMP Peak,13-Oct-2009,14-Oct-2009,14-Oct-2009,48.75,48,48.34,1.67,"46,400",85,21,2009
SP-15 Gen DA LMP Peak,14-Oct-2009,15-Oct-2009,15-Oct-2009,47,46.25,46.56,-1.78,"77,600",115,26,2009
SP-15 Gen DA LMP Peak,15-Oct-2009,16-Oct-2009,17-Oct-2009,51,47.45,48.76,2.2,"205,600",156,27,2009
SP-15 Gen DA LMP Peak,16-Oct-2009,19-Oct-2009,19-Oct-2009,52.5,51,51.64,2.88,"64,800",121,26,2009
SP-15 Gen DA LMP Peak,19-Oct-2009,20-Oct-2009,20-Oct-2009,54.5,53.5,53.82,2.18,"61,200",132,25,2009
SP-15 Gen DA LMP Peak,20-Oct-2009,21-Oct-2009,21-Oct-2009,61.75,59.5,61.07,7.25,"43,200",85,20,2009
SP-15 Gen DA LMP Peak,21-Oct-2009,22-Oct-2009,22-Oct-2009,60.45,60,60.2,-0.87,"46,400",78,30,2009
SP-15 Gen DA LMP Peak,22-Oct-2009,23-Oct-2009,24-Oct-2009,60.35,59.5,60.02,-0.18,"80,000",71,28,2009
SP-15 Gen DA LMP Peak,23-Oct-2009,26-Oct-2009,26-Oct-2009,60,59.1,59.64,-0.38,"97,200",147,23,2009
SP-15 Gen DA LMP Peak,26-Oct-2009,27-Oct-2009,27-Oct-2009,54.25,53.75,53.98,-5.66,"37,200",64,20,2009
SP-15 Gen DA LMP Peak,27-Oct-2009,28-Oct-2009,28-Oct-2009,51.4,51,51.3,-2.68,"36,000",56,23,2009
SP-15 Gen DA LMP Peak,28-Oct-2009,29-Oct-2009,29-Oct-2009,53.25,52.5,52.93,1.63,"94,800",118,25,2009
SP-15 Gen DA LMP Peak,29-Oct-2009,30-Oct-2009,31-Oct-2009,47.9,47,47.6,-5.33,"313,600",127,24,2009
SP-15 Gen DA LMP Peak,30-Oct-2009,2-Nov-2009,2-Nov-2009,49,47,47.8,0.2,"99,200",151,25,2009
SP-15 Gen DA LMP Peak,2-Nov-2009,3-Nov-2009,3-Nov-2009,47,45.25,46.64,-1.16,"72,800",128,24,2009
SP-15 Gen DA LMP Peak,3-Nov-2009,4-Nov-2009,4-Nov-2009,47.25,46.5,46.99,0.35,"55,600",105,24,2009
SP-15 Gen DA LMP Peak,4-Nov-2009,5-Nov-2009,5-Nov-2009,47.45,46.5,47,0.01,"68,800",124,29,2009
SP-15 Gen DA LMP Peak,5-Nov-2009,6-Nov-2009,7-Nov-2009,39,38.25,38.84,-8.16,"184,000",127,28,2009
SP-15 Gen DA LMP Peak,6-Nov-2009,9-Nov-2009,9-Nov-2009,38.5,37,37.95,-0.89,"61,200",130,24,2009
SP-15 Gen DA LMP Peak,9-Nov-2009,10-Nov-2009,10-Nov-2009,39.5,38,38.88,0.93,"91,600",168,27,2009
SP-15 Gen DA LMP Peak,10-Nov-2009,11-Nov-2009,12-Nov-2009,39.75,38.65,39.17,0.29,"55,200",61,21,2009
SP-15 Gen DA LMP Peak,12-Nov-2009,13-Nov-2009,14-Nov-2009,39,37.5,38.28,-0.89,"132,000",123,28,2009
SP-15 Gen DA LMP Peak,13-Nov-2009,16-Nov-2009,16-Nov-2009,32.5,31.75,32.23,-6.05,"45,200",95,20,2009
SP-15 Gen DA LMP Peak,16-Nov-2009,17-Nov-2009,17-Nov-2009,36,33.5,34.57,2.34,"42,400",68,25,2009
SP-15 Gen DA LMP Peak,17-Nov-2009,18-Nov-2009,18-Nov-2009,44.5,40.75,43.59,9.02,"46,000",91,28,2009
SP-15 Gen DA LMP Peak,18-Nov-2009,19-Nov-2009,19-Nov-2009,44.5,43,44.02,0.43,"47,600",80,26,2009
SP-15 Gen DA LMP Peak,19-Nov-2009,20-Nov-2009,21-Nov-2009,44,42.5,42.81,-1.21,"41,600",41,20,2009
SP-15 Gen DA LMP Peak,20-Nov-2009,23-Nov-2009,23-Nov-2009,39,37.5,38.46,-4.35,"35,600",66,18,2009
SP-15 Gen DA LMP Peak,23-Nov-2009,24-Nov-2009,25-Nov-2009,38.5,37,38.01,-0.45,"88,000",87,26,2009
SP-15 Gen DA LMP Peak,24-Nov-2009,27-Nov-2009,28-Nov-2009,31.25,30.25,30.64,-7.37,"71,200",84,20,2009
SP-15 Gen DA LMP Peak,25-Nov-2009,30-Nov-2009,30-Nov-2009,35.5,33,34.56,3.92,"25,200",58,22,2009
SP-15 Gen DA LMP Peak,30-Nov-2009,1-Dec-2009,1-Dec-2009,47,45.5,46.55,11.99,"44,800",84,25,2009
SP-15 Gen DA LMP Peak,1-Dec-2009,2-Dec-2009,2-Dec-2009,45.75,45,45.41,-1.14,"45,200",81,25,2009
SP-15 Gen DA LMP Peak,2-Dec-2009,3-Dec-2009,3-Dec-2009,49,47.65,48.31,2.9,"38,400",85,26,2009
SP-15 Gen DA LMP Peak,3-Dec-2009,4-Dec-2009,5-Dec-2009,44.75,43,43.55,-4.76,"51,200",59,21,2009
SP-15 Gen DA LMP Peak,4-Dec-2009,7-Dec-2009,7-Dec-2009,50.5,48.75,49.83,6.28,"41,600",90,20,2009
SP-15 Gen DA LMP Peak,7-Dec-2009,8-Dec-2009,8-Dec-2009,60,57.75,58.75,8.92,"58,400",117,24,2009
SP-15 Gen DA LMP Peak,8-Dec-2009,9-Dec-2009,9-Dec-2009,77,68,70.21,11.46,"28,400",58,23,2009
SP-15 Gen DA LMP Peak,9-Dec-2009,10-Dec-2009,10-Dec-2009,63,60.5,61.41,-8.8,"16,800",37,17,2009
SP-15 Gen DA LMP Peak,10-Dec-2009,11-Dec-2009,12-Dec-2009,52.5,51,51.69,-9.72,"26,400",30,14,2009
SP-15 Gen DA LMP Peak,11-Dec-2009,14-Dec-2009,14-Dec-2009,54.25,52.5,53.43,1.74,"20,800",52,12,2009
SP-15 Gen DA LMP Peak,14-Dec-2009,15-Dec-2009,15-Dec-2009,54,53.75,53.99,0.56,"11,600",29,13,2009
SP-15 Gen DA LMP Peak,15-Dec-2009,16-Dec-2009,16-Dec-2009,52.75,52.3,52.53,-1.46,"31,600",60,24,2009
SP-15 Gen DA LMP Peak,16-Dec-2009,17-Dec-2009,17-Dec-2009,52.75,52.25,52.52,-0.01,"25,200",48,17,2009
SP-15 Gen DA LMP Peak,17-Dec-2009,18-Dec-2009,19-Dec-2009,51.5,51,51.34,-1.18,"41,600",33,18,2009
SP-15 Gen DA LMP Peak,18-Dec-2009,21-Dec-2009,21-Dec-2009,58.25,57.5,57.84,6.5,"32,800",64,18,2009
SP-15 Gen DA LMP Peak,21-Dec-2009,22-Dec-2009,23-Dec-2009,56.05,54.5,55.4,-2.44,"64,800",65,20,2009
SP-15 Gen DA LMP Peak,22-Dec-2009,24-Dec-2009,26-Dec-2009,48.25,47.75,48.09,-7.31,"24,800",26,15,2009
SP-15 Gen DA LMP Peak,23-Dec-2009,28-Dec-2009,28-Dec-2009,52.1,50,51.66,3.57,"31,200",54,18,2009
SP-15 Gen DA LMP Peak,28-Dec-2009,29-Dec-2009,29-Dec-2009,53.5,52.5,53.09,1.43,"12,800",26,15,2009
SP-15 Gen DA LMP Peak,29-Dec-2009,30-Dec-2009,31-Dec-2009,51.5,50.5,51.01,-2.08,"27,200",28,15,2009
SP-15 Gen DA LMP Peak,30-Dec-2009,2-Jan-2010,2-Jan-2010,46.25,45.25,45.69,-5.32,"22,000",34,15,2009
SP-15 Gen DA LMP Peak,31-Dec-2009,4-Jan-2010,4-Jan-2010,52,49.5,50.95,5.26,"24,000",46,15,2009
SP-15 Gen DA LMP Peak,4-Jan-2010,5-Jan-2010,5-Jan-2010,52.5,51.5,51.85,0.9,"67,600",116,25,2010
SP-15 Gen DA LMP Peak,5-Jan-2010,6-Jan-2010,6-Jan-2010,51.75,50.5,51.01,-0.84,"61,600",115,25,2010
SP-15 Gen DA LMP Peak,6-Jan-2010,7-Jan-2010,7-Jan-2010,53,50.5,51.39,0.38,"59,600",115,24,2010
SP-15 Gen DA LMP Peak,7-Jan-2010,8-Jan-2010,9-Jan-2010,58.5,55,56.79,5.4,"394,400",381,29,2010
SP-15 Gen DA LMP Peak,8-Jan-2010,11-Jan-2010,11-Jan-2010,51.25,50.75,51,-5.79,"59,200",116,26,2010
SP-15 Gen DA LMP Peak,11-Jan-2010,12-Jan-2010,12-Jan-2010,50.25,49,49.8,-1.2,"53,600",102,25,2010
SP-15 Gen DA LMP Peak,12-Jan-2010,13-Jan-2010,14-Jan-2010,51.5,50.75,51.12,1.32,"59,200",61,19,2010
SP-15 Gen DA LMP Peak,13-Jan-2010,15-Jan-2010,16-Jan-2010,49,48.25,48.35,-2.77,"77,600",71,20,2010
SP-15 Gen DA LMP Peak,14-Jan-2010,18-Jan-2010,18-Jan-2010,50.5,50,50.3,1.95,"38,800",71,18,2010
SP-15 Gen DA LMP Peak,15-Jan-2010,19-Jan-2010,19-Jan-2010,51.35,50,50.93,0.63,"66,800",84,19,2010
SP-15 Gen DA LMP Peak,19-Jan-2010,20-Jan-2010,20-Jan-2010,53.5,52.45,52.91,1.98,"74,400",116,23,2010
SP-15 Gen DA LMP Peak,20-Jan-2010,21-Jan-2010,21-Jan-2010,54.35,54,54.21,1.3,"66,800",106,22,2010
