2012,39001792002,OH,LOCKBOURNE,39.81810000,-82.99930000,96.0000, 58.3 , 54.8 , 113.0835430 ,12/23/2016
2012,12000017027,FL,MIAMI,25.91890000,-80.15360000,95.0000, 57.7 , 54.2 , 111.9055895 ,12/23/2016
2012,42000094003,PA,PHILADELPHIA,39.90501600,-75.14717700,94.8000, 57.6 , 54.1 , 111.6699988 ,12/23/2016
2012,72000001001,PR,CATANO,18.43994800,-66.15376800,94.0000, 57.1 , 53.6 , 110.7276359 ,12/23/2016
2012,36002001009,NY,BROOKLYN,40.59050000,-73.93220000,93.0900, 56.6 , 53.1 , 109.6556981 ,12/23/2016
2012,22009071001,LA,NEW ORLEANS,29.97670000,-89.99720000,92.1000, 56.0 , 52.5 , 108.4895241 ,12/23/2016
2012,12000017028,FL,Miami,25.55080000,-80.33330000,92.0000, 55.9 , 52.5 , 108.3717287 ,12/23/2016
2012,47001016001,TN,NASHVILLE,36.18610000,-86.78890000,91.9000, 55.8 , 52.4 , 108.2539334 ,12/23/2016
2012,47000940002,TN,MEMPHIS,35.19180000,-90.05510000,90.0000, 54.7 , 51.3 , 106.0158216 ,12/23/2016
2012,32000200820,NV,LAS VEGAS,36.11186200,-115.04056100,89.0000, 54.1 , 50.8 , 104.8378680 ,12/23/2016
2012,6008022001,CA,FOUNTAIN VALLEY,33.69200000,-117.93900000,88.0000, 53.5 , 50.2 , 103.6599145 ,12/23/2016
2012,13000012004,GA,ATLANTA,33.82456400,-84.45943300,87.5200, 53.2 , 49.9 , 103.0944967 ,12/23/2016
2012,36002001010,NY,BROOKLYN,40.64279500,-74.03351400,87.0900, 52.9 , 49.7 , 102.5879767 ,12/23/2016
2012,36008024001,NY,ROCHESTER,43.23579900,-77.57754000,86.7200, 52.7 , 49.5 , 102.1521339 ,12/23/2016
2012,34001030001,NJ,ELIZABETH,40.63950000,-74.20040000,85.0000, 51.6 , 48.5 , 100.1260537 ,12/23/2016
2012,39008260001,OH,TOLEDO,41.69046800,-83.48080800,85.0000, 51.6 , 48.5 , 100.1260537 ,12/23/2016
2012,6004009003,CA,WHITTIER,34.03473800,-118.02283300,83.6000, 50.8 , 47.7 , 98.4769187 ,12/23/2016
2012,29001011001,MO,KANSAS CITY,39.11892900,-94.49733700,81.0000, 49.2 , 46.2 , 95.4142394 ,12/23/2016
2012,26004005011,MI,WYANDOTTE,42.18830000,-83.15830000,81.0000, 49.2 , 46.2 , 95.4142394 ,12/23/2016
2012,6002032003,CA,SAN FRANCISCO,37.74202200,-122.39102600,80.0000, 48.6 , 45.6 , 94.2362859 ,12/23/2016
2012,6002036001,CA,OAKLAND,37.82320000,-122.29760000,80.0000, 48.6 , 45.6 , 94.2362859 ,12/23/2016
2012,39001792001,OH,COLUMBUS,39.91068000,-83.01608600,79.5000, 48.3 , 45.3 , 93.6473091 ,12/23/2016
2012,36003169012,NY,YONKERS,40.92480000,-73.90630000,79.4280, 48.3 , 45.3 , 93.5624964 ,12/23/2016
2012,39000084001,OH,AKRON,41.15500000,-81.56620000,79.0000, 48.0 , 45.1 , 93.0583323 ,12/23/2016
2012,48004026002,TX,DALLAS,32.64130000,-96.64690000,78.8100, 47.9 , 45.0 , 92.8345211 ,12/23/2016
2012,15000003001,HI,HONOLULU,21.30637900,-157.88215800,77.6000, 47.1 , 44.3 , 91.4091973 ,12/23/2016
