2012,5,Advanced Biofuel,10,Reported spill,11,12/23/2016
2012,5,Advanced Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),55633,12/23/2016
2012,5,Advanced Biofuel,120,Remedial Action - Retire for Compliance,17627,12/23/2016
2012,5,Advanced Biofuel,130,Remediation of Invalid RIN Use for Compliance,26719,12/23/2016
2012,5,Advanced Biofuel,30,Import volume correction,99695,12/23/2016
2012,5,Advanced Biofuel,50,Invalid RIN,29595838,12/23/2016
2012,5,Advanced Biofuel,60,Volume error correction,13963,12/23/2016
2012,5,Advanced Biofuel,80,Demonstrate annual compliance,595743443,12/23/2016
2012,5,Advanced Biofuel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,112018,12/23/2016
2012,6,Renewable Fuel,10,Reported spill,98707,12/23/2016
2012,6,Renewable Fuel,110,Remedial action - Retirement pursuant to 80.1431(c),1654270,12/23/2016
2012,6,Renewable Fuel,120,Remedial Action - Retire for Compliance,464398,12/23/2016
2012,6,Renewable Fuel,130,Remediation of Invalid RIN Use for Compliance,450,12/23/2016
2012,6,Renewable Fuel,20,Contaminated or spoiled fuel,374636,12/23/2016
2012,6,Renewable Fuel,40,Renewable fuel used in an ocean-going vessel,4827457,12/23/2016
2012,6,Renewable Fuel,50,Invalid RIN,5317705,12/23/2016
2012,6,Renewable Fuel,60,Volume error correction,1635835,12/23/2016
2012,6,Renewable Fuel,70,Enforcement Obligation,0,12/23/2016
2012,6,Renewable Fuel,80,Demonstrate annual compliance,12960300254,12/23/2016
2012,6,Renewable Fuel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,1232868,12/23/2016
2012,7,Cellulosic Diesel,80,Demonstrate annual compliance,1741,12/23/2016
2013,3,Cellulosic Biofuel,80,Demonstrate annual compliance,414727,12/23/2016
2013,4,Biomass-Based Diesel,10,Reported spill,46970,12/23/2016
2013,4,Biomass-Based Diesel,110,Remedial action - Retirement pursuant to 80.1431(c),515262,12/23/2016
2013,4,Biomass-Based Diesel,120,Remedial Action - Retire for Compliance,173330,12/23/2016
2013,4,Biomass-Based Diesel,130,Remediation of Invalid RIN Use for Compliance,4209831,12/23/2016
2013,4,Biomass-Based Diesel,20,Contaminated or spoiled fuel,172124,12/23/2016
2013,4,Biomass-Based Diesel,30,Import volume correction,4433491,12/23/2016
2013,4,Biomass-Based Diesel,40,Renewable fuel used in an ocean-going vessel,8946,12/23/2016
2013,4,Biomass-Based Diesel,50,Invalid RIN,4100053,12/23/2016
2013,4,Biomass-Based Diesel,60,Volume error correction,933634,12/23/2016
2013,4,Biomass-Based Diesel,70,Enforcement Obligation,7278935,12/23/2016
2013,4,Biomass-Based Diesel,80,Demonstrate annual compliance,2636574381,12/23/2016
2013,4,Biomass-Based Diesel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,79744083,12/23/2016
2013,5,Advanced Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),75065,12/23/2016
2013,5,Advanced Biofuel,130,Remediation of Invalid RIN Use for Compliance,98140,12/23/2016
2013,5,Advanced Biofuel,50,Invalid RIN,6222513,12/23/2016
2013,5,Advanced Biofuel,60,Volume error correction,23656,12/23/2016
2013,5,Advanced Biofuel,80,Demonstrate annual compliance,551120484,12/23/2016
2013,6,Renewable Fuel,10,Reported spill,92960,12/23/2016
2013,6,Renewable Fuel,110,Remedial action - Retirement pursuant to 80.1431(c),4123424,12/23/2016
2013,6,Renewable Fuel,120,Remedial Action - Retire for Compliance,868794,12/23/2016
2013,6,Renewable Fuel,130,Remediation of Invalid RIN Use for Compliance,360,12/23/2016
2013,6,Renewable Fuel,20,Contaminated or spoiled fuel,629265,12/23/2016
2013,6,Renewable Fuel,40,Renewable fuel used in an ocean-going vessel,171191,12/23/2016
2013,6,Renewable Fuel,50,Invalid RIN,21718069,12/23/2016
2013,6,Renewable Fuel,60,Volume error correction,3183796,12/23/2016
2013,6,Renewable Fuel,80,Demonstrate annual compliance,13237132610,12/23/2016
2013,6,Renewable Fuel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,78269346,12/23/2016
2013,7,Cellulosic Diesel,50,Invalid RIN,8332,12/23/2016
2013,7,Cellulosic Diesel,80,Demonstrate annual compliance,383701,12/23/2016
2014,3,Cellulosic Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),6647,12/23/2016
2014,3,Cellulosic Biofuel,50,Invalid RIN,342326,12/23/2016
2014,3,Cellulosic Biofuel,80,Demonstrate annual compliance,22552997,12/23/2016
2014,4,Biomass-Based Diesel,10,Reported spill,50080,12/23/2016
2014,4,Biomass-Based Diesel,110,Remedial action - Retirement pursuant to 80.1431(c),1524529,12/23/2016
2014,4,Biomass-Based Diesel,120,Remedial Action - Retire for Compliance,1372052,12/23/2016
2014,4,Biomass-Based Diesel,130,Remediation of Invalid RIN Use for Compliance,966694,12/23/2016
2014,4,Biomass-Based Diesel,20,Contaminated or spoiled fuel,915386,12/23/2016
2014,4,Biomass-Based Diesel,50,Invalid RIN,6833365,12/23/2016
2014,4,Biomass-Based Diesel,60,Volume error correction,183400,12/23/2016
2014,4,Biomass-Based Diesel,70,Enforcement Obligation,2184121,12/23/2016
2014,4,Biomass-Based Diesel,80,Demonstrate annual compliance,2228889547,12/23/2016
2014,4,Biomass-Based Diesel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,81303420,12/23/2016
2014,5,Advanced Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),1741,12/23/2016
2014,5,Advanced Biofuel,50,Invalid RIN,124706,12/23/2016
2014,5,Advanced Biofuel,60,Volume error correction,1,12/23/2016
2014,5,Advanced Biofuel,80,Demonstrate annual compliance,89729371,12/23/2016
2014,5,Advanced Biofuel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,93978,12/23/2016
2014,6,Renewable Fuel,10,Reported spill,104154,12/23/2016
2014,6,Renewable Fuel,110,Remedial action - Retirement pursuant to 80.1431(c),11907196,12/23/2016
2014,6,Renewable Fuel,120,Remedial Action - Retire for Compliance,10829622,12/23/2016
2014,6,Renewable Fuel,130,Remediation of Invalid RIN Use for Compliance,371249,12/23/2016
2014,6,Renewable Fuel,20,Contaminated or spoiled fuel,142152,12/23/2016
2014,6,Renewable Fuel,50,Invalid RIN,11513723,12/23/2016
2014,6,Renewable Fuel,60,Volume error correction,2897050,12/23/2016
2014,6,Renewable Fuel,80,Demonstrate annual compliance,12796567386,12/23/2016
2014,6,Renewable Fuel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,254064945,12/23/2016
2014,7,Cellulosic Diesel,50,Invalid RIN,4997,12/23/2016
2014,7,Cellulosic Diesel,80,Demonstrate annual compliance,45449,12/23/2016
2015,3,Cellulosic Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),100100,12/23/2016
2015,3,Cellulosic Biofuel,50,Invalid RIN,2024139,12/23/2016
2015,3,Cellulosic Biofuel,80,Demonstrate annual compliance,7668109,12/23/2016
2015,4,Biomass-Based Diesel,10,Reported spill,1144,12/23/2016
2015,4,Biomass-Based Diesel,110,Remedial action - Retirement pursuant to 80.1431(c),261116,12/23/2016
2015,4,Biomass-Based Diesel,130,Remediation of Invalid RIN Use for Compliance,126074,12/23/2016
2015,4,Biomass-Based Diesel,20,Contaminated or spoiled fuel,63042,12/23/2016
2015,4,Biomass-Based Diesel,30,Import volume correction,10416,12/23/2016
2015,4,Biomass-Based Diesel,50,Invalid RIN,1340128,12/23/2016
2015,4,Biomass-Based Diesel,60,Volume error correction,265641,12/23/2016
2015,4,Biomass-Based Diesel,70,Enforcement Obligation,9725,12/23/2016
2015,4,Biomass-Based Diesel,80,Demonstrate annual compliance,347203319,12/23/2016
2015,4,Biomass-Based Diesel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,29665650,12/23/2016
