2014,5,Advanced Biofuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),114191,12/23/2016
2014,6,Renewable Fuel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),11543501353,12/23/2016
2014,6,Renewable Fuel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),2147451442,12/23/2016
2014,6,Renewable Fuel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),118841474,12/23/2016
2014,6,Renewable Fuel,50,Export of Renewable Fuel as per 40 CFR 80.1429(b)(4),245188772,12/23/2016
2014,6,Renewable Fuel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),13832768,12/23/2016
2014,6,Renewable Fuel,70,Use in a non-road engine or vehicle,133207,12/23/2016
2014,6,Renewable Fuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),699622,12/23/2016
2014,7,Cellulosic Diesel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),8859,12/23/2016
2014,7,Cellulosic Diesel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),30084,12/23/2016
2014,7,Cellulosic Diesel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),15365,12/23/2016
2015,3,Cellulosic Biofuel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),1026587,12/23/2016
2015,3,Cellulosic Biofuel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),27137,12/23/2016
2015,3,Cellulosic Biofuel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),137803991,12/23/2016
2015,3,Cellulosic Biofuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),711165,12/23/2016
2015,4,Biomass-Based Diesel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),1444505834,12/23/2016
2015,4,Biomass-Based Diesel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),1108914413,12/23/2016
2015,4,Biomass-Based Diesel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),14779947,12/23/2016
2015,4,Biomass-Based Diesel,40,Upstream Delegation for Blending as per 40 CFR 80.1440,67771,12/23/2016
